transaction_id,transaction_date,txn_year,txn_month,txn_month_name,txn_quarter,product_id,product_name,category,region,city,state,customer_id,customer_name,customer_segment,age_group,gender,loyalty_tier,tenure_band,quantity,unit_price,discount,discount_band,net_revenue,total_revenue,status,is_returned,is_active_customer,created_at
TXN0437,2024-10-21,2024,10,Oct,4,P005,Headphones,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST095,Customer_95 Lastname_95,Premium,22-30,OTHER,Bronze,Loyal,9,4500.0,0.2,Medium (10-20%),32400.0,32400.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0438,2024-10-29,2024,10,Oct,4,P006,Webcam,ACCESSORIES,EAST,Hyderabad,Telangana,CUST076,Customer_76 Lastname_76,Regular,31-40,MALE,Silver,Loyal,3,3200.0,0.04,Low (0-10%),9216.0,9216.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0439,2024-10-04,2024,10,Oct,4,P006,Webcam,ELECTRONICS,WEST,Chennai,Tamil Nadu,CUST073,Customer_73 Lastname_73,Premium,31-40,MALE,Gold,Loyal,10,3200.0,0.14,Medium (10-20%),27520.0,27520.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0440,2024-01-11,2024,1,Jan,1,P003,Keyboard,ELECTRONICS,SOUTH,Pune,Maharashtra,CUST008,Customer_8 Lastname_8,Premium,22-30,FEMALE,Bronze,Loyal,8,2500.0,0.01,Low (0-10%),19800.0,19800.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0441,2024-06-23,2024,6,Jun,2,P008,SSD Drive,ELECTRONICS,SOUTH,Delhi,Delhi,CUST079,Customer_79 Lastname_79,Regular,51+,MALE,Bronze,Loyal,1,6500.0,0.08,Low (0-10%),5980.0,5980.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0442,2024-02-26,2024,2,Feb,1,P006,Webcam,PERIPHERALS,SOUTH,Hyderabad,Telangana,CUST076,Customer_76 Lastname_76,Regular,31-40,MALE,Silver,Loyal,1,3200.0,0.01,Low (0-10%),3168.0,3168.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0443,2024-06-21,2024,6,Jun,2,P006,Webcam,ACCESSORIES,NORTH,Hyderabad,Telangana,CUST085,Customer_85 Lastname_85,Premium,51+,MALE,Silver,Loyal,2,3200.0,0.09,Low (0-10%),5824.0,5824.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0444,2024-11-28,2024,11,Nov,4,P006,Webcam,ACCESSORIES,WEST,Pune,Maharashtra,CUST094,Customer_94 Lastname_94,Occasional,22-30,MALE,Gold,Loyal,3,3200.0,0.24,High (20%+),7296.0,7296.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0445,2024-12-06,2024,12,Dec,4,P003,Keyboard,ACCESSORIES,SOUTH,Delhi,Delhi,CUST079,Customer_79 Lastname_79,Regular,51+,MALE,Bronze,Loyal,9,2500.0,0.17,Medium (10-20%),18675.0,18675.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0446,2024-03-31,2024,3,Mar,1,P003,Keyboard,ACCESSORIES,SOUTH,Delhi,Delhi,CUST089,Customer_89 Lastname_89,Occasional,41-50,MALE,Gold,Loyal,7,2500.0,0.08,Low (0-10%),16100.0,16100.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0447,2024-11-23,2024,11,Nov,4,P007,USB Hub,ACCESSORIES,SOUTH,Ahmedabad,Gujarat,CUST078,Customer_78 Lastname_78,Occasional,41-50,FEMALE,Bronze,Loyal,10,1200.0,0.01,Low (0-10%),11880.0,11880.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0448,2024-06-26,2024,6,Jun,2,P002,Mouse,ELECTRONICS,SOUTH,Chennai,Tamil Nadu,CUST096,Customer_96 Lastname_96,Occasional,41-50,OTHER,Bronze,Loyal,8,850.0,0.04,Low (0-10%),6528.0,6528.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0449,2024-08-16,2024,8,Aug,3,P003,Keyboard,PERIPHERALS,EAST,Bangalore,Karnataka,CUST086,Customer_86 Lastname_86,Regular,31-40,OTHER,Gold,Loyal,2,2500.0,0.21,High (20%+),3950.0,3950.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0450,2024-02-25,2024,2,Feb,1,P005,Headphones,ACCESSORIES,EAST,Bangalore,Karnataka,CUST009,Customer_9 Lastname_9,Premium,31-40,OTHER,Silver,Loyal,4,4500.0,0.06,Low (0-10%),16920.0,16920.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0451,2024-09-09,2024,9,Sep,3,P001,Laptop,ELECTRONICS,WEST,Hyderabad,Telangana,CUST054,Customer_54 Lastname_54,Premium,51+,MALE,Gold,Loyal,7,75000.0,0.11,Medium (10-20%),467250.0,467250.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0452,2024-03-24,2024,3,Mar,1,P006,Webcam,PERIPHERALS,SOUTH,Pune,Maharashtra,CUST062,Customer_62 Lastname_62,Regular,31-40,MALE,Silver,Loyal,9,3200.0,0.09,Low (0-10%),26208.0,26208.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0453,2024-02-07,2024,2,Feb,1,P002,Mouse,ACCESSORIES,NORTH,Kolkata,West Bengal,CUST041,Customer_41 Lastname_41,Occasional,31-40,OTHER,Silver,Loyal,1,850.0,0.07,Low (0-10%),790.5,790.5,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0454,2024-06-22,2024,6,Jun,2,P003,Keyboard,PERIPHERALS,NORTH,Chennai,Tamil Nadu,CUST010,Customer_10 Lastname_10,Premium,51+,FEMALE,Gold,Loyal,7,2500.0,0.04,Low (0-10%),16800.0,16800.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0455,2024-03-21,2024,3,Mar,1,P008,SSD Drive,ELECTRONICS,WEST,Ahmedabad,Gujarat,CUST084,Customer_84 Lastname_84,Occasional,51+,OTHER,Silver,Loyal,1,6500.0,0.11,Medium (10-20%),5785.0,5785.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0456,2024-12-04,2024,12,Dec,4,P002,Mouse,ACCESSORIES,EAST,Bangalore,Karnataka,CUST025,Customer_25 Lastname_25,Premium,22-30,OTHER,Gold,Loyal,6,850.0,0.05,Low (0-10%),4845.0,4845.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0457,2024-03-19,2024,3,Mar,1,P005,Headphones,PERIPHERALS,UNKNOWN,Delhi,Delhi,CUST051,Customer_51 Lastname_51,Occasional,41-50,FEMALE,Silver,Loyal,4,4500.0,0.02,Low (0-10%),17640.0,17640.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0458,2024-04-12,2024,4,Apr,2,P006,Webcam,PERIPHERALS,WEST,Pune,Maharashtra,CUST038,Customer_38 Lastname_38,Regular,31-40,FEMALE,Silver,Loyal,1,3200.0,0.11,Medium (10-20%),2848.0,2848.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0459,2024-02-29,2024,2,Feb,1,P001,Laptop,ELECTRONICS,WEST,Pune,Maharashtra,CUST038,Customer_38 Lastname_38,Regular,31-40,FEMALE,Silver,Loyal,4,75000.0,0.04,Low (0-10%),288000.0,288000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0460,2024-11-24,2024,11,Nov,4,P007,USB Hub,ACCESSORIES,NORTH,Hyderabad,Telangana,CUST085,Customer_85 Lastname_85,Premium,51+,MALE,Silver,Loyal,8,1200.0,0.12,Medium (10-20%),8448.0,8448.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0461,2024-08-16,2024,8,Aug,3,P007,USB Hub,ACCESSORIES,SOUTH,Bangalore,Karnataka,CUST049,Customer_49 Lastname_49,Occasional,31-40,OTHER,Gold,Loyal,3,1200.0,0.09,Low (0-10%),3276.0,3276.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0462,2024-03-18,2024,3,Mar,1,P005,Headphones,ACCESSORIES,NORTH,Bangalore,Karnataka,CUST029,Customer_29 Lastname_29,Regular,51+,FEMALE,Bronze,Loyal,8,4500.0,0.12,Medium (10-20%),31680.0,31680.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0463,2024-10-10,2024,10,Oct,4,P002,Mouse,PERIPHERALS,SOUTH,Kolkata,West Bengal,CUST053,Customer_53 Lastname_53,Occasional,22-30,OTHER,Silver,Loyal,6,850.0,0.2,Medium (10-20%),4080.0,4080.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0464,2024-10-20,2024,10,Oct,4,P007,USB Hub,PERIPHERALS,WEST,Hyderabad,Telangana,CUST069,Customer_69 Lastname_69,Premium,51+,MALE,Bronze,Loyal,9,1200.0,0.1,Low (0-10%),9720.0,9720.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0465,2024-03-02,2024,3,Mar,1,P008,SSD Drive,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST092,Customer_92 Lastname_92,Premium,51+,OTHER,Silver,Loyal,5,6500.0,0.02,Low (0-10%),31850.0,31850.0,RETURNED,True,False,2026-03-29 12:21:00.285000+00:00
TXN0466,2024-08-04,2024,8,Aug,3,P003,Keyboard,ELECTRONICS,NORTH,Bangalore,Karnataka,CUST025,Customer_25 Lastname_25,Premium,22-30,OTHER,Gold,Loyal,3,2500.0,0.24,High (20%+),5700.0,5700.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0467,2024-06-12,2024,6,Jun,2,P007,USB Hub,ELECTRONICS,EAST,Mumbai,Maharashtra,CUST081,Customer_81 Lastname_81,Regular,51+,OTHER,Silver,Loyal,4,1200.0,0.25,High (20%+),3600.0,3600.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0468,2024-09-23,2024,9,Sep,3,P002,Mouse,ACCESSORIES,EAST,Pune,Maharashtra,CUST071,Customer_71 Lastname_71,Premium,31-40,MALE,Silver,Loyal,7,850.0,0.14,Medium (10-20%),5117.0,5117.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0469,2024-03-17,2024,3,Mar,1,P001,Laptop,ELECTRONICS,WEST,Hyderabad,Telangana,CUST054,Customer_54 Lastname_54,Premium,51+,MALE,Gold,Loyal,10,75000.0,0.15,Medium (10-20%),637500.0,637500.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0470,2024-07-29,2024,7,Jul,3,P002,Mouse,ACCESSORIES,EAST,Chennai,Tamil Nadu,CUST013,Customer_13 Lastname_13,Premium,22-30,MALE,Bronze,Loyal,2,850.0,0.14,Medium (10-20%),1462.0,1462.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0471,2024-05-21,2024,5,May,2,P007,USB Hub,ELECTRONICS,SOUTH,Delhi,Delhi,CUST061,Customer_61 Lastname_61,Regular,31-40,OTHER,Bronze,Loyal,8,1200.0,0.14,Medium (10-20%),8256.0,8256.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0472,2024-07-21,2024,7,Jul,3,P003,Keyboard,ACCESSORIES,NORTH,Delhi,Delhi,CUST089,Customer_89 Lastname_89,Occasional,41-50,MALE,Gold,Loyal,10,2500.0,0.15,Medium (10-20%),21250.0,21250.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0473,2024-06-21,2024,6,Jun,2,P004,Monitor,ACCESSORIES,NORTH,Ahmedabad,Gujarat,CUST035,Customer_35 Lastname_35,Premium,51+,OTHER,Gold,Loyal,1,18000.0,0.19,Medium (10-20%),14580.0,14580.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0474,2024-04-26,2024,4,Apr,2,P005,Headphones,PERIPHERALS,NORTH,Hyderabad,Telangana,CUST090,Customer_90 Lastname_90,Occasional,51+,MALE,Silver,Loyal,5,4500.0,0.21,High (20%+),17775.0,17775.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0475,2024-11-05,2024,11,Nov,4,P005,Headphones,ACCESSORIES,WEST,Hyderabad,Telangana,CUST042,Customer_42 Lastname_42,Occasional,51+,OTHER,Gold,Loyal,8,4500.0,0.19,Medium (10-20%),29160.0,29160.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0476,2024-09-21,2024,9,Sep,3,P004,Monitor,PERIPHERALS,WEST,Kolkata,West Bengal,CUST053,Customer_53 Lastname_53,Occasional,22-30,OTHER,Silver,Loyal,8,18000.0,0.05,Low (0-10%),136800.0,136800.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0477,2024-03-10,2024,3,Mar,1,P001,Laptop,ACCESSORIES,WEST,Bangalore,Karnataka,CUST009,Customer_9 Lastname_9,Premium,31-40,OTHER,Silver,Loyal,9,75000.0,0.2,Medium (10-20%),540000.0,540000.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0478,2024-01-17,2024,1,Jan,1,P001,Laptop,ELECTRONICS,SOUTH,Pune,Maharashtra,CUST026,Customer_26 Lastname_26,Occasional,51+,FEMALE,Gold,Loyal,3,75000.0,0.05,Low (0-10%),213750.0,213750.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0479,2024-09-15,2024,9,Sep,3,P001,Laptop,ACCESSORIES,WEST,Mumbai,Maharashtra,CUST036,Customer_36 Lastname_36,Occasional,51+,FEMALE,Silver,Loyal,6,75000.0,0.18,Medium (10-20%),369000.0,369000.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0480,2024-03-31,2024,3,Mar,1,P002,Mouse,PERIPHERALS,WEST,Delhi,Delhi,CUST063,Customer_63 Lastname_63,Occasional,31-40,FEMALE,Bronze,Loyal,1,850.0,0.06,Low (0-10%),799.0,799.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0481,2024-05-25,2024,5,May,2,P006,Webcam,PERIPHERALS,NORTH,Ahmedabad,Gujarat,CUST034,Customer_34 Lastname_34,Premium,22-30,FEMALE,Gold,Loyal,6,3200.0,0.04,Low (0-10%),18432.0,18432.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0482,2024-11-27,2024,11,Nov,4,P007,USB Hub,ELECTRONICS,SOUTH,Hyderabad,Telangana,CUST074,Customer_74 Lastname_74,Regular,31-40,MALE,Bronze,Loyal,1,1200.0,0.04,Low (0-10%),1152.0,1152.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0483,2024-08-30,2024,8,Aug,3,P004,Monitor,ELECTRONICS,NORTH,Delhi,Delhi,CUST066,Customer_66 Lastname_66,Occasional,22-30,FEMALE,Silver,Loyal,5,18000.0,0.16,Medium (10-20%),75600.0,75600.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0484,2024-12-30,2024,12,Dec,4,P003,Keyboard,ACCESSORIES,EAST,Bangalore,Karnataka,CUST029,Customer_29 Lastname_29,Regular,51+,FEMALE,Bronze,Loyal,10,2500.0,0.2,Medium (10-20%),20000.0,20000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0485,2024-08-26,2024,8,Aug,3,P007,USB Hub,ACCESSORIES,SOUTH,Hyderabad,Telangana,CUST059,Customer_59 Lastname_59,Premium,41-50,FEMALE,Silver,Loyal,7,1200.0,0.21,High (20%+),6636.0,6636.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0486,2024-10-14,2024,10,Oct,4,P007,USB Hub,PERIPHERALS,EAST,Delhi,Delhi,CUST066,Customer_66 Lastname_66,Occasional,22-30,FEMALE,Silver,Loyal,10,1200.0,0.03,Low (0-10%),11640.0,11640.0,PENDING,False,True,2026-03-29 12:21:00.285000+00:00
TXN0487,2024-05-21,2024,5,May,2,P005,Headphones,ELECTRONICS,EAST,Pune,Maharashtra,CUST062,Customer_62 Lastname_62,Regular,31-40,MALE,Silver,Loyal,5,4500.0,0.0,No Discount,22500.0,18675.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0488,2024-03-17,2024,3,Mar,1,P005,Headphones,ACCESSORIES,SOUTH,Ahmedabad,Gujarat,CUST084,Customer_84 Lastname_84,Occasional,51+,OTHER,Silver,Loyal,5,4500.0,0.16,Medium (10-20%),18900.0,18900.0,PENDING,False,False,2026-03-29 12:21:00.285000+00:00
TXN0489,2024-12-14,2024,12,Dec,4,P004,Monitor,ACCESSORIES,EAST,Pune,Maharashtra,CUST077,Customer_77 Lastname_77,Occasional,22-30,OTHER,Silver,Loyal,1,18000.0,0.2,Medium (10-20%),14400.0,14400.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0490,2024-07-17,2024,7,Jul,3,P001,Laptop,ACCESSORIES,WEST,Ahmedabad,Gujarat,CUST034,Customer_34 Lastname_34,Premium,22-30,FEMALE,Gold,Loyal,8,75000.0,0.25,High (20%+),450000.0,450000.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0491,2024-12-09,2024,12,Dec,4,P004,Monitor,PERIPHERALS,WEST,Bangalore,Karnataka,CUST029,Customer_29 Lastname_29,Regular,51+,FEMALE,Bronze,Loyal,6,18000.0,0.18,Medium (10-20%),88560.0,88560.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0492,2024-02-19,2024,2,Feb,1,P005,Headphones,ELECTRONICS,EAST,Bangalore,Karnataka,CUST072,Customer_72 Lastname_72,Occasional,51+,MALE,Gold,Loyal,3,4500.0,0.21,High (20%+),10665.0,10665.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0493,2024-12-01,2024,12,Dec,4,P003,Keyboard,ELECTRONICS,EAST,Bangalore,Karnataka,CUST072,Customer_72 Lastname_72,Occasional,51+,MALE,Gold,Loyal,5,2500.0,0.18,Medium (10-20%),10250.0,10250.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0494,2024-07-09,2024,7,Jul,3,P004,Monitor,ACCESSORIES,EAST,Hyderabad,Telangana,CUST040,Customer_40 Lastname_40,Premium,31-40,MALE,Silver,Loyal,6,18000.0,0.06,Low (0-10%),101520.0,101520.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0495,2024-08-29,2024,8,Aug,3,P005,Headphones,ELECTRONICS,NORTH,Delhi,Delhi,CUST061,Customer_61 Lastname_61,Regular,31-40,OTHER,Bronze,Loyal,8,4500.0,0.21,High (20%+),28440.0,28440.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0496,2024-03-11,2024,3,Mar,1,P002,Mouse,ELECTRONICS,SOUTH,Kolkata,West Bengal,CUST053,Customer_53 Lastname_53,Occasional,22-30,OTHER,Silver,Loyal,7,850.0,0.13,Medium (10-20%),5176.5,5176.5,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0497,2024-04-02,2024,4,Apr,2,P006,Webcam,ELECTRONICS,EAST,Hyderabad,Telangana,CUST059,Customer_59 Lastname_59,Premium,41-50,FEMALE,Silver,Loyal,7,3200.0,0.25,High (20%+),16800.0,16800.0,COMPLETED,False,True,2026-03-29 12:21:00.285000+00:00
TXN0498,2024-01-03,2024,1,Jan,1,P008,SSD Drive,ACCESSORIES,NORTH,Hyderabad,Telangana,CUST023,Customer_23 Lastname_23,Occasional,41-50,MALE,Bronze,Loyal,6,6500.0,0.16,Medium (10-20%),32760.0,32760.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
TXN0499,2024-09-07,2024,9,Sep,3,P005,Headphones,PERIPHERALS,SOUTH,Hyderabad,Telangana,CUST022,Customer_22 Lastname_22,Occasional,22-30,FEMALE,Silver,Loyal,4,4500.0,0.19,Medium (10-20%),14580.0,14580.0,COMPLETED,False,False,2026-03-29 12:21:00.285000+00:00
TXN0500,2024-09-01,2024,9,Sep,3,P003,Keyboard,ACCESSORIES,WEST,Kolkata,West Bengal,CUST055,Customer_55 Lastname_55,Premium,51+,FEMALE,Silver,Loyal,10,2500.0,0.11,Medium (10-20%),22250.0,22250.0,RETURNED,True,True,2026-03-29 12:21:00.285000+00:00
